"dyad","partner","id","phase","time","timephase","timephase.r","ibi.basec","b.ibi.basec"
586,"A","586.A","goal",45,15,14,-125.847171666667,-68.9242084
586,"A","586.A","goal",46,16,15,-60.8471716666667,-51.0075423999999
586,"A","586.A","goal",47,17,16,-117.392626666667,-47.0908754
586,"A","586.A","goal",48,18,17,42.7437373333333,-75.5075423999999
586,"A","586.A","goal",49,19,18,1.94373733333339,-97.6293373999999
586,"A","586.A","goal",50,20,19,-124.867373666667,-68.2575423999999
586,"A","586.A","goal",51,21,20,37.6437373333333,-85.4242084
586,"A","586.A","goal",52,22,21,-33.4562626666667,-24.9242084
586,"A","586.A","goal",53,23,22,-51.7562626666667,-126.3985674
586,"A","586.A","goal",54,24,23,-59.0289896666667,-72.2447214
586,"A","586.A","goal",55,25,24,-28.8673736666667,-61.2575423999999
586,"A","586.A","goal",56,26,25,-81.4562626666667,-52.1742084
586,"A","586.A","goal",57,27,26,-80.5744446666666,-101.7831834
586,"A","586.A","goal",58,28,27,-89.4229296666666,-52.9242084
586,"A","586.A","goal",59,29,28,-69.4562626666667,-54.3408754
586,"A","586.A","goal",60,30,29,75.8151663333333,-61.7575423999999
586,"A","586.A","malereceive",61,1,0,-132.574444666667,-36.4242084
586,"A","586.A","malereceive",62,2,1,-158.294724666667,-92.7575423999999
586,"A","586.A","malereceive",63,3,2,-86.2108076666667,-116.9480184
586,"A","586.A","malereceive",64,4,3,-13.5562626666666,-66.5075423999999
586,"A","586.A","malereceive",65,5,4,-48.9380806666667,-78.2575423999999
586,"A","586.A","malereceive",66,6,5,-22.4835356666666,-63.0075423999999
586,"A","586.A","malereceive",67,7,6,-218.470548666667,-19.6363303999999
586,"A","586.A","malereceive",68,8,7,-296.089595666667,-180.1575424
586,"A","586.A","malereceive",69,9,8,-179.210807666667,-129.0908754
586,"A","586.A","malereceive",70,10,9,-92.1729296666666,-100.5908754
586,"A","586.A","malereceive",71,11,10,-51.0289896666667,-96.5524134
586,"A","586.A","malereceive",72,12,11,-87.1562626666666,-53.4242084
586,"A","586.A","malereceive",73,13,12,25.3437373333334,-62.2447214
586,"A","586.A","malereceive",74,14,13,-83.8471716666667,-74.0075423999999
586,"A","586.A","malereceive",75,15,14,-206.156262666667,-57.1742084
586,"A","586.A","malereceive",76,16,15,-144.679339666667,-5.81814839999993
586,"A","586.A","malereceive",77,17,16,-143.422929666667,-22.9999663999999
586,"A","586.A","malereceive",78,18,17,-134.172929666667,-52.8408754
586,"A","586.A","malereceive",79,19,18,-93.7562626666667,-47.7575423999999
586,"A","586.A","malereceive",80,20,19,-164.910108666667,-63.3408754
586,"A","586.A","malereceive",81,21,20,-89.3017176666666,-75.6293373999999
586,"A","586.A","malereceive",82,22,21,-157.256262666667,-83.0908754
586,"A","586.A","malereceive",83,23,22,-22.4562626666667,-50.9242084
586,"A","586.A","malereceive",84,24,23,-136.756262666667,-75.0075423999999
586,"A","586.A","malereceive",85,25,24,-59.4835356666666,-76.2447214
586,"A","586.A","malereceive",86,26,25,-42.4835356666666,-52.2575423999999
586,"A","586.A","malereceive",87,27,26,-115.672929666667,-18.0908754
586,"A","586.A","malereceive",88,28,27,-232.525493666667,-40.7575423999999
586,"A","586.A","malereceive",89,29,28,-150.172929666667,-37.0075423999999
586,"A","586.A","malereceive",90,30,29,-103.301717666667,-91.1677983999999
586,"A","586.A","femalereceive",91,1,0,-184.422929666667,-74.5075423999999
586,"A","586.A","femalereceive",92,2,1,-173.294724666667,-75.3408754
586,"A","586.A","femalereceive",93,3,2,-79.6653536666666,-82.3408754
586,"A","586.A","femalereceive",94,4,3,-80.1562626666666,-73.1677983999999
586,"A","586.A","femalereceive",95,5,4,-74.1198986666667,-66.7575423999999
586,"A","586.A","femalereceive",96,6,5,-17.9380806666667,-68.5075423999999
586,"A","586.A","femalereceive",97,7,6,-35.4562626666667,-87.0908754
586,"A","586.A","femalereceive",98,8,7,2.24373733333334,-104.0139524
586,"A","586.A","femalereceive",99,9,8,-25.1562626666666,-76.8601063999999
586,"A","586.A","femalereceive",100,10,9,-14.7562626666667,-62.9242084
586,"A","586.A","femalereceive",101,11,10,-64.5744446666666,-78.5908754
586,"A","586.A","femalereceive",102,12,11,60.7992933333334,-102.0139524
586,"A","586.A","femalereceive",103,13,12,5.24373733333334,-97.0139524
586,"A","586.A","femalereceive",104,14,13,-6.48353566666663,-87.7575423999999
586,"A","586.A","femalereceive",105,15,14,-65.8471716666667,-7.34087539999996
586,"A","586.A","femalereceive",106,16,15,8.84373733333337,-114.7831834
586,"A","586.A","femalereceive",107,17,16,-45.3926266666666,-69.5908754
586,"A","586.A","femalereceive",108,18,17,-130.339595666667,-33.4242084
586,"A","586.A","femalereceive",109,19,18,-79.3926266666666,-77.3408754
586,"A","586.A","femalereceive",110,20,19,14.6437373333333,-62.1742084
586,"A","586.A","femalereceive",111,21,20,-43.3562626666667,-87.8408754
586,"A","586.A","femalereceive",112,22,21,-154.856262666667,-112.9370294
586,"A","586.A","femalereceive",113,23,22,-38.6562626666666,-122.0194464
586,"A","586.A","femalereceive",114,24,23,19.2437373333333,-33.7575423999999
586,"A","586.A","femalereceive",115,25,24,-98.4835356666666,-69.3408754
586,"A","586.A","femalereceive",116,26,25,-58.1198986666667,-50.7575423999999
586,"A","586.A","femalereceive",117,27,26,31.5437373333333,-54.7575423999999
586,"A","586.A","femalereceive",118,28,27,1.14373733333332,-99.0908754
586,"A","586.A","femalereceive",119,29,28,1.94373733333339,-94.3985673999999
586,"A","586.A","femalereceive",120,30,29,-59.3926266666666,-28.8181483999999
586,"B","586.B","goal",31,1,0,-33.4242084,-91.3017176666666
586,"B","586.B","goal",32,2,1,-112.5524134,-108.847171666667
586,"B","586.B","goal",33,3,2,-43.0075423999999,-110.356262666667
586,"B","586.B","goal",34,4,3,-14.6363303999999,-85.7562626666667
586,"B","586.B","goal",35,5,4,-70.5524134,-129.172929666667
586,"B","586.B","goal",36,6,5,-67.9242084,-173.602416666667
586,"B","586.B","goal",37,7,6,-96.8601063999999,-173.448570666667
586,"B","586.B","goal",38,8,7,-119.9370294,-137.756262666667
586,"B","586.B","goal",39,9,8,-78.9370293999999,-47.4562626666667
586,"B","586.B","goal",40,10,9,-55.4242084,-21.2108076666667
586,"B","586.B","goal",41,11,10,72.8091246,-92.1198986666667
586,"B","586.B","goal",42,12,11,-111.4754904,-23.3017176666666
586,"B","586.B","goal",43,13,12,-46.2575423999999,-119.938080666667
586,"B","586.B","goal",44,14,13,-69.0908754,-120.856262666667
586,"B","586.B","goal",45,15,14,-68.9242084,-125.847171666667
586,"B","586.B","goal",46,16,15,-51.0075423999999,-60.8471716666667
586,"B","586.B","goal",47,17,16,-47.0908754,-117.392626666667
586,"B","586.B","goal",48,18,17,-75.5075423999999,42.7437373333333
586,"B","586.B","goal",49,19,18,-97.6293373999999,1.94373733333339
586,"B","586.B","goal",50,20,19,-68.2575423999999,-124.867373666667
586,"B","586.B","goal",51,21,20,-85.4242084,37.6437373333333
586,"B","586.B","goal",52,22,21,-24.9242084,-33.4562626666667
586,"B","586.B","goal",53,23,22,-126.3985674,-51.7562626666667
586,"B","586.B","goal",54,24,23,-72.2447214,-59.0289896666667
586,"B","586.B","goal",55,25,24,-61.2575423999999,-28.8673736666667
586,"B","586.B","goal",56,26,25,-52.1742084,-81.4562626666667
586,"B","586.B","goal",57,27,26,-101.7831834,-80.5744446666666
586,"B","586.B","goal",58,28,27,-52.9242084,-89.4229296666666
586,"B","586.B","goal",59,29,28,-54.3408754,-69.4562626666667
586,"B","586.B","goal",60,30,29,-61.7575423999999,75.8151663333333
586,"B","586.B","malereceive",61,1,0,-36.4242084,-132.574444666667
586,"B","586.B","malereceive",62,2,1,-92.7575423999999,-158.294724666667
586,"B","586.B","malereceive",63,3,2,-116.9480184,-86.2108076666667
586,"B","586.B","malereceive",64,4,3,-66.5075423999999,-13.5562626666666
586,"B","586.B","malereceive",65,5,4,-78.2575423999999,-48.9380806666667
586,"B","586.B","malereceive",66,6,5,-63.0075423999999,-22.4835356666666
586,"B","586.B","malereceive",67,7,6,-19.6363303999999,-218.470548666667
586,"B","586.B","malereceive",68,8,7,-180.1575424,-296.089595666667
586,"B","586.B","malereceive",69,9,8,-129.0908754,-179.210807666667
586,"B","586.B","malereceive",70,10,9,-100.5908754,-92.1729296666666
586,"B","586.B","malereceive",71,11,10,-96.5524134,-51.0289896666667
586,"B","586.B","malereceive",72,12,11,-53.4242084,-87.1562626666666
586,"B","586.B","malereceive",73,13,12,-62.2447214,25.3437373333334
586,"B","586.B","malereceive",74,14,13,-74.0075423999999,-83.8471716666667
586,"B","586.B","malereceive",75,15,14,-57.1742084,-206.156262666667
586,"B","586.B","malereceive",76,16,15,-5.81814839999993,-144.679339666667
586,"B","586.B","malereceive",77,17,16,-22.9999663999999,-143.422929666667
586,"B","586.B","malereceive",78,18,17,-52.8408754,-134.172929666667
586,"B","586.B","malereceive",79,19,18,-47.7575423999999,-93.7562626666667
586,"B","586.B","malereceive",80,20,19,-63.3408754,-164.910108666667
586,"B","586.B","malereceive",81,21,20,-75.6293373999999,-89.3017176666666
586,"B","586.B","malereceive",82,22,21,-83.0908754,-157.256262666667
586,"B","586.B","malereceive",83,23,22,-50.9242084,-22.4562626666667
586,"B","586.B","malereceive",84,24,23,-75.0075423999999,-136.756262666667
586,"B","586.B","malereceive",85,25,24,-76.2447214,-59.4835356666666
586,"B","586.B","malereceive",86,26,25,-52.2575423999999,-42.4835356666666
586,"B","586.B","malereceive",87,27,26,-18.0908754,-115.672929666667
586,"B","586.B","malereceive",88,28,27,-40.7575423999999,-232.525493666667
586,"B","586.B","malereceive",89,29,28,-37.0075423999999,-150.172929666667
586,"B","586.B","malereceive",90,30,29,-91.1677983999999,-103.301717666667
586,"B","586.B","femalereceive",91,1,0,-74.5075423999999,-184.422929666667
586,"B","586.B","femalereceive",92,2,1,-75.3408754,-173.294724666667
586,"B","586.B","femalereceive",93,3,2,-82.3408754,-79.6653536666666
586,"B","586.B","femalereceive",94,4,3,-73.1677983999999,-80.1562626666666
586,"B","586.B","femalereceive",95,5,4,-66.7575423999999,-74.1198986666667
586,"B","586.B","femalereceive",96,6,5,-68.5075423999999,-17.9380806666667
586,"B","586.B","femalereceive",97,7,6,-87.0908754,-35.4562626666667
586,"B","586.B","femalereceive",98,8,7,-104.0139524,2.24373733333334
586,"B","586.B","femalereceive",99,9,8,-76.8601063999999,-25.1562626666666
586,"B","586.B","femalereceive",100,10,9,-62.9242084,-14.7562626666667
586,"B","586.B","femalereceive",101,11,10,-78.5908754,-64.5744446666666
586,"B","586.B","femalereceive",102,12,11,-102.0139524,60.7992933333334
586,"B","586.B","femalereceive",103,13,12,-97.0139524,5.24373733333334
586,"B","586.B","femalereceive",104,14,13,-87.7575423999999,-6.48353566666663
586,"B","586.B","femalereceive",105,15,14,-7.34087539999996,-65.8471716666667
586,"B","586.B","femalereceive",106,16,15,-114.7831834,8.84373733333337
586,"B","586.B","femalereceive",107,17,16,-69.5908754,-45.3926266666666
586,"B","586.B","femalereceive",108,18,17,-33.4242084,-130.339595666667
586,"B","586.B","femalereceive",109,19,18,-77.3408754,-79.3926266666666
586,"B","586.B","femalereceive",110,20,19,-62.1742084,14.6437373333333
586,"B","586.B","femalereceive",111,21,20,-87.8408754,-43.3562626666667
586,"B","586.B","femalereceive",112,22,21,-112.9370294,-154.856262666667
586,"B","586.B","femalereceive",113,23,22,-122.0194464,-38.6562626666666
586,"B","586.B","femalereceive",114,24,23,-33.7575423999999,19.2437373333333
586,"B","586.B","femalereceive",115,25,24,-69.3408754,-98.4835356666666
586,"B","586.B","femalereceive",116,26,25,-50.7575423999999,-58.1198986666667
586,"B","586.B","femalereceive",117,27,26,-54.7575423999999,31.5437373333333
586,"B","586.B","femalereceive",118,28,27,-99.0908754,1.14373733333332
586,"B","586.B","femalereceive",119,29,28,-94.3985673999999,1.94373733333339
586,"B","586.B","femalereceive",120,30,29,-28.8181483999999,-59.3926266666666
672,"A","672.A","goal",31,1,0,-33.2067396,-167.845960166667
672,"A","672.A","goal",32,2,1,38.3265934,-166.198901166667
672,"A","672.A","goal",33,3,2,-36.2067396,-66.9131871666667
672,"A","672.A","goal",34,4,3,-59.6109066,-46.5560441666667
672,"A","672.A","goal",35,5,4,-40.9859066,-87.0655681666667
672,"A","672.A","goal",36,6,5,-34.5400736,-46.9846151666667
672,"A","672.A","goal",37,7,6,-42.1109066,-37.7703301666667
672,"A","672.A","goal",38,8,7,0.0408793999999943,-80.5322341666667
672,"A","672.A","goal",39,9,8,-26.4734066,-99.4655681666667
672,"A","672.A","goal",40,10,9,-26.5400736,-45.3417581666668
672,"A","672.A","goal",41,11,10,-38.0484066,-37.7703301666667
672,"A","672.A","goal",42,12,11,6.89802239999995,-89.5560441666667
672,"A","672.A","goal",43,13,12,-58.9859066,-131.932234166667
672,"A","672.A","goal",44,14,13,2.25516440000001,-83.7322341666667
672,"A","672.A","goal",45,15,14,-15.5305496,-103.323901166667
672,"A","672.A","goal",46,16,15,-15.0734066,-96.9989011666667
672,"A","672.A","goal",47,17,16,-6.0734066,-100.132234166667
672,"A","672.A","goal",48,18,17,1.32659339999998,-72.8417581666668
672,"A","672.A","goal",49,19,18,-14.5400736,-65.9322341666667
672,"A","672.A","goal",50,20,19,-37.2984066,-75.9846151666667
672,"A","672.A","goal",51,21,20,-40.9400736,-16.3527471666667
672,"A","672.A","goal",52,22,21,23.8265934,-96.0560441666667
672,"A","672.A","goal",53,23,22,-94.0263476,-87.5065931666667
672,"A","672.A","goal",54,24,23,280.9265934,-53.6274721666667
672,"A","672.A","goal",55,25,24,-98.7322306,0.33956083333328
672,"A","672.A","goal",56,26,25,100.1447754,24.8010988333333
672,"A","672.A","goal",57,27,26,-20.9400736,5.87802183333326
672,"A","672.A","goal",58,28,27,301.5265934,-38.9131871666667
672,"A","672.A","goal",59,29,28,-227.8734066,-71.8417581666668
672,"A","672.A","goal",60,30,29,58.1837363999999,-99.4489011666667
672,"A","672.A","femalereceive",61,1,0,-71.9087006,-153.493019166667
672,"A","672.A","femalereceive",62,2,1,26.4694504,4.88443183333334
672,"A","672.A","femalereceive",63,3,2,15.6837363999999,15.2626368333333
672,"A","672.A","femalereceive",64,4,3,18.1123074,2.96776583333326
672,"A","672.A","femalereceive",65,5,4,28.5408794,-26.1989011666667
672,"A","672.A","femalereceive",66,6,5,47.4804394,2.95494483333334
672,"A","672.A","femalereceive",67,7,6,-0.606739599999969,-14.4296701666667
672,"A","672.A","femalereceive",68,8,7,-10.2448356,18.4164838333332
672,"A","672.A","femalereceive",69,9,8,-3.40673960000004,-51.0560441666667
672,"A","672.A","femalereceive",70,10,9,-18.6734066,-60.9846151666667
672,"A","672.A","femalereceive",71,11,10,-25.2067396,-52.0560441666667
672,"A","672.A","femalereceive",72,12,11,-9.14007360000005,-62.6989011666667
672,"A","672.A","femalereceive",73,13,12,-21.6734066,-32.4846151666667
672,"A","672.A","femalereceive",74,14,13,-24.4067396,-49.1989011666667
672,"A","672.A","femalereceive",75,15,14,12.5408794,-73.9131871666667
672,"A","672.A","femalereceive",76,16,15,44.7112084,-46.5065931666667
672,"A","672.A","femalereceive",77,17,16,25.8650554,-18.6274721666667
672,"A","672.A","femalereceive",78,18,17,28.1837363999999,-60.0560441666667
672,"A","672.A","femalereceive",79,19,18,-12.5400736,-68.4846151666667
672,"A","672.A","femalereceive",80,20,19,10.0408794,-128.198901166667
672,"A","672.A","femalereceive",81,21,20,43.2551644,-73.6655681666667
672,"A","672.A","femalereceive",82,22,21,62.0189014,-35.5560441666667
672,"A","672.A","femalereceive",83,23,22,-4.60197760000005,-18.3527471666667
672,"A","672.A","femalereceive",84,24,23,9.72659339999996,3.64725283333325
672,"A","672.A","femalereceive",85,25,24,30.6342854,-5.04505516666666
672,"A","672.A","femalereceive",86,26,25,11.1932604,-32.4846151666667
672,"A","672.A","femalereceive",87,27,26,9.54087939999999,-6.81428616666665
672,"A","672.A","femalereceive",88,28,27,14.2551644,-26.1219781666667
672,"A","672.A","femalereceive",89,29,28,29.8265934,28.1087908333333
672,"A","672.A","femalereceive",90,30,29,27.7551644,33.0510988333333
672,"A","672.A","malereceive",91,1,0,-58.4859066,-90.0655681666667
672,"A","672.A","malereceive",92,2,1,-39.0734066,-102.798901166667
672,"A","672.A","malereceive",93,3,2,8.05992639999999,-63.5322341666667
672,"A","672.A","malereceive",94,4,3,19.4694504,-66.0560441666667
672,"A","672.A","malereceive",95,5,4,14.0408794,-5.58351616666675
672,"A","672.A","malereceive",96,6,5,38.4035163999999,-19.3527471666667
672,"A","672.A","malereceive",97,7,6,43.1123074,-40.1274721666667
672,"A","672.A","malereceive",98,8,7,18.5408794,-20.4846151666667
672,"A","672.A","malereceive",99,9,8,24.1123074,27.2177658333333
672,"A","672.A","malereceive",100,10,9,-12.9400736,31.7177658333333
672,"A","672.A","malereceive",101,11,10,-9.53054959999997,-0.121978166666736
672,"A","672.A","malereceive",102,12,11,4.59326039999996,-35.1274721666667
672,"A","672.A","malereceive",103,13,12,53.7881314,-6.66043916666672
672,"A","672.A","malereceive",104,14,13,53.6342854,-28.4131871666667
672,"A","672.A","malereceive",105,15,14,43.3265934,-90.9131871666667
672,"A","672.A","malereceive",106,16,15,0.68373639999993,-53.2758241666667
672,"A","672.A","malereceive",107,17,16,50.4035163999999,12.0318678333333
672,"A","672.A","malereceive",108,18,17,56.7551644,8.72417583333333
672,"A","672.A","malereceive",109,19,18,42.1727473999999,-111.065568166667
672,"A","672.A","malereceive",110,20,19,86.5573624,31.1857138333334
672,"A","672.A","malereceive",111,21,20,29.7881314,4.46776583333326
672,"A","672.A","malereceive",112,22,21,-16.9591206,-26.4131871666667
672,"A","672.A","malereceive",113,23,22,37.6123074,4.57032983333329
672,"A","672.A","malereceive",114,24,23,33.6837363999999,1.57032983333329
672,"A","672.A","malereceive",115,25,24,20.4694504,3.8010988333333
672,"A","672.A","malereceive",116,26,25,15.8265934,4.96776583333326
672,"A","672.A","malereceive",117,27,26,40.5573624,22.0318678333333
672,"A","672.A","malereceive",118,28,27,-20.4067396,-9.81428616666665
672,"A","672.A","malereceive",119,29,28,16.3980223999999,-22.6604391666667
672,"A","672.A","malereceive",120,30,29,-0.406739600000037,-27.1989011666667
672,"B","672.B","goal",31,1,0,-167.845960166667,-33.2067396
672,"B","672.B","goal",32,2,1,-166.198901166667,38.3265934
672,"B","672.B","goal",33,3,2,-66.9131871666667,-36.2067396
672,"B","672.B","goal",34,4,3,-46.5560441666667,-59.6109066
672,"B","672.B","goal",35,5,4,-87.0655681666667,-40.9859066
672,"B","672.B","goal",36,6,5,-46.9846151666667,-34.5400736
672,"B","672.B","goal",37,7,6,-37.7703301666667,-42.1109066
672,"B","672.B","goal",38,8,7,-80.5322341666667,0.0408793999999943
672,"B","672.B","goal",39,9,8,-99.4655681666667,-26.4734066
672,"B","672.B","goal",40,10,9,-45.3417581666668,-26.5400736
672,"B","672.B","goal",41,11,10,-37.7703301666667,-38.0484066
672,"B","672.B","goal",42,12,11,-89.5560441666667,6.89802239999995
672,"B","672.B","goal",43,13,12,-131.932234166667,-58.9859066
672,"B","672.B","goal",44,14,13,-83.7322341666667,2.25516440000001
672,"B","672.B","goal",45,15,14,-103.323901166667,-15.5305496
672,"B","672.B","goal",46,16,15,-96.9989011666667,-15.0734066
672,"B","672.B","goal",47,17,16,-100.132234166667,-6.0734066
672,"B","672.B","goal",48,18,17,-72.8417581666668,1.32659339999998
672,"B","672.B","goal",49,19,18,-65.9322341666667,-14.5400736
672,"B","672.B","goal",50,20,19,-75.9846151666667,-37.2984066
672,"B","672.B","goal",51,21,20,-16.3527471666667,-40.9400736
672,"B","672.B","goal",52,22,21,-96.0560441666667,23.8265934
672,"B","672.B","goal",53,23,22,-87.5065931666667,-94.0263476
672,"B","672.B","goal",54,24,23,-53.6274721666667,280.9265934
672,"B","672.B","goal",55,25,24,0.33956083333328,-98.7322306
672,"B","672.B","goal",56,26,25,24.8010988333333,100.1447754
672,"B","672.B","goal",57,27,26,5.87802183333326,-20.9400736
672,"B","672.B","goal",58,28,27,-38.9131871666667,301.5265934
672,"B","672.B","goal",59,29,28,-71.8417581666668,-227.8734066
672,"B","672.B","goal",60,30,29,-99.4489011666667,58.1837363999999
672,"B","672.B","femalereceive",61,1,0,-153.493019166667,-71.9087006
672,"B","672.B","femalereceive",62,2,1,4.88443183333334,26.4694504
672,"B","672.B","femalereceive",63,3,2,15.2626368333333,15.6837363999999
672,"B","672.B","femalereceive",64,4,3,2.96776583333326,18.1123074
672,"B","672.B","femalereceive",65,5,4,-26.1989011666667,28.5408794
672,"B","672.B","femalereceive",66,6,5,2.95494483333334,47.4804394
672,"B","672.B","femalereceive",67,7,6,-14.4296701666667,-0.606739599999969
672,"B","672.B","femalereceive",68,8,7,18.4164838333332,-10.2448356
672,"B","672.B","femalereceive",69,9,8,-51.0560441666667,-3.40673960000004
672,"B","672.B","femalereceive",70,10,9,-60.9846151666667,-18.6734066
672,"B","672.B","femalereceive",71,11,10,-52.0560441666667,-25.2067396
672,"B","672.B","femalereceive",72,12,11,-62.6989011666667,-9.14007360000005
672,"B","672.B","femalereceive",73,13,12,-32.4846151666667,-21.6734066
672,"B","672.B","femalereceive",74,14,13,-49.1989011666667,-24.4067396
672,"B","672.B","femalereceive",75,15,14,-73.9131871666667,12.5408794
672,"B","672.B","femalereceive",76,16,15,-46.5065931666667,44.7112084
672,"B","672.B","femalereceive",77,17,16,-18.6274721666667,25.8650554
672,"B","672.B","femalereceive",78,18,17,-60.0560441666667,28.1837363999999
672,"B","672.B","femalereceive",79,19,18,-68.4846151666667,-12.5400736
672,"B","672.B","femalereceive",80,20,19,-128.198901166667,10.0408794
672,"B","672.B","femalereceive",81,21,20,-73.6655681666667,43.2551644
672,"B","672.B","femalereceive",82,22,21,-35.5560441666667,62.0189014
672,"B","672.B","femalereceive",83,23,22,-18.3527471666667,-4.60197760000005
672,"B","672.B","femalereceive",84,24,23,3.64725283333325,9.72659339999996
672,"B","672.B","femalereceive",85,25,24,-5.04505516666666,30.6342854
672,"B","672.B","femalereceive",86,26,25,-32.4846151666667,11.1932604
672,"B","672.B","femalereceive",87,27,26,-6.81428616666665,9.54087939999999
672,"B","672.B","femalereceive",88,28,27,-26.1219781666667,14.2551644
672,"B","672.B","femalereceive",89,29,28,28.1087908333333,29.8265934
672,"B","672.B","femalereceive",90,30,29,33.0510988333333,27.7551644
672,"B","672.B","malereceive",91,1,0,-90.0655681666667,-58.4859066
672,"B","672.B","malereceive",92,2,1,-102.798901166667,-39.0734066
672,"B","672.B","malereceive",93,3,2,-63.5322341666667,8.05992639999999
672,"B","672.B","malereceive",94,4,3,-66.0560441666667,19.4694504
672,"B","672.B","malereceive",95,5,4,-5.58351616666675,14.0408794
672,"B","672.B","malereceive",96,6,5,-19.3527471666667,38.4035163999999
672,"B","672.B","malereceive",97,7,6,-40.1274721666667,43.1123074
672,"B","672.B","malereceive",98,8,7,-20.4846151666667,18.5408794
672,"B","672.B","malereceive",99,9,8,27.2177658333333,24.1123074
672,"B","672.B","malereceive",100,10,9,31.7177658333333,-12.9400736
672,"B","672.B","malereceive",101,11,10,-0.121978166666736,-9.53054959999997
672,"B","672.B","malereceive",102,12,11,-35.1274721666667,4.59326039999996
672,"B","672.B","malereceive",103,13,12,-6.66043916666672,53.7881314
672,"B","672.B","malereceive",104,14,13,-28.4131871666667,53.6342854
672,"B","672.B","malereceive",105,15,14,-90.9131871666667,43.3265934
672,"B","672.B","malereceive",106,16,15,-53.2758241666667,0.68373639999993
672,"B","672.B","malereceive",107,17,16,12.0318678333333,50.4035163999999
672,"B","672.B","malereceive",108,18,17,8.72417583333333,56.7551644
672,"B","672.B","malereceive",109,19,18,-111.065568166667,42.1727473999999
672,"B","672.B","malereceive",110,20,19,31.1857138333334,86.5573624
672,"B","672.B","malereceive",111,21,20,4.46776583333326,29.7881314
672,"B","672.B","malereceive",112,22,21,-26.4131871666667,-16.9591206
672,"B","672.B","malereceive",113,23,22,4.57032983333329,37.6123074
672,"B","672.B","malereceive",114,24,23,1.57032983333329,33.6837363999999
672,"B","672.B","malereceive",115,25,24,3.8010988333333,20.4694504
672,"B","672.B","malereceive",116,26,25,4.96776583333326,15.8265934
672,"B","672.B","malereceive",117,27,26,22.0318678333333,40.5573624
672,"B","672.B","malereceive",118,28,27,-9.81428616666665,-20.4067396
672,"B","672.B","malereceive",119,29,28,-22.6604391666667,16.3980223999999
672,"B","672.B","malereceive",120,30,29,-27.1989011666667,-0.406739600000037
663,"A","663.A","goal",31,1,0,58.2684374333332,-105.821835066667
663,"A","663.A","goal",32,2,1,-35.6125155666667,-119.879527066667
663,"A","663.A","goal",33,3,2,-17.1125155666667,-62.3218350666666
663,"A","663.A","goal",34,4,3,21.1402324333333,-95.5718350666666
663,"A","663.A","goal",35,5,4,-49.4696585666667,-120.155168066667
663,"A","663.A","goal",36,6,5,18.1402324333333,-89.1102970666666
663,"A","663.A","goal",37,7,6,3.37100143333328,-64.4809260666666
663,"A","663.A","goal",38,8,7,20.2940784333333,-74.1551680666666
663,"A","663.A","goal",39,9,8,-10.3982295666667,5.24634693333337
663,"A","663.A","goal",40,10,9,22.0633084333333,-115.571835066667
663,"A","663.A","goal",41,11,10,-16.5410865666668,-94.4179890666666
663,"A","663.A","goal",42,12,11,14.5248474333333,-145.725681066667
663,"A","663.A","goal",43,13,12,-38.3213065666667,-120.988502066667
663,"A","663.A","goal",44,14,13,35.6786934333333,-121.802604066667
663,"A","663.A","goal",45,15,14,35.0633084333333,-120.725681066667
663,"A","663.A","goal",46,16,15,14.9094624333333,-27.9354710666667
663,"A","663.A","goal",47,17,16,-19.7059215666667,-98.8218350666666
663,"A","663.A","goal",48,18,17,-11.1839435666667,-102.488502066667
663,"A","663.A","goal",49,19,18,-28.7553725666667,-130.341066066667
663,"A","663.A","goal",50,20,19,22.2684374333332,-7.11729006666656
663,"A","663.A","goal",51,21,20,11.8325394333333,-79.7385020666666
663,"A","663.A","goal",52,22,21,-31.7553725666667,-90.4051680666666
663,"A","663.A","goal",53,23,22,40.2940784333333,-58.4885020666666
663,"A","663.A","goal",54,24,23,3.75561643333333,-107.488502066667
663,"A","663.A","goal",55,25,24,8.8325394333333,-109.725681066667
663,"A","663.A","goal",56,26,25,-83.6648965666667,-153.648758066667
663,"A","663.A","goal",57,27,26,51.4479244333332,-58.2081990666666
663,"A","663.A","goal",58,28,27,0.986385433333339,-58.4885020666666
663,"A","663.A","goal",59,29,28,51.6017704333333,-48.5718350666666
663,"A","663.A","goal",60,30,29,4.21715543333323,-25.2991080666666
663,"A","663.A","malereceive",61,1,0,-60.5410865666668,-76.0718350666666
663,"A","663.A","malereceive",62,2,1,3.21715543333323,-66.7536530666666
663,"A","663.A","malereceive",63,3,2,68.1017704333333,-78.5718350666666
663,"A","663.A","malereceive",64,4,3,59.7684374333332,-64.2385020666666
663,"A","663.A","malereceive",65,5,4,11.5248474333333,-90.9051680666666
663,"A","663.A","malereceive",66,6,5,71.7684374333332,-115.648758066667
663,"A","663.A","malereceive",67,7,6,-5.23156256666675,-88.6551680666666
663,"A","663.A","malereceive",68,8,7,92.1017704333333,-94.6551680666666
663,"A","663.A","malereceive",69,9,8,35.3517704333333,-72.8218350666666
663,"A","663.A","malereceive",70,10,9,-57.7315625666668,-64.8445620666666
663,"A","663.A","malereceive",71,11,10,-83.7982295666667,-88.4885020666666
663,"A","663.A","malereceive",72,12,11,24.3710014333333,-85.8218350666666
663,"A","663.A","malereceive",73,13,12,-52.5410865666668,-89.1872200666666
663,"A","663.A","malereceive",74,14,13,-21.6125155666667,-88.7385020666666
